STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5
US1IASR0012,"AMES 2.1 N, IA US",1/11/16,,,,,0,0,2.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/12/16,,,,,0,0,2.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/13/16,,,,,0,0,2.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/2/16,,,,,0.05,0.5,1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/3/16,,,,,0.46,4,5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/4/16,,,,,0,0,5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/5/16,,,,,0,0,4.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/7/16,,,,,0,0,3,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/12/16,,,,,0.03,0.5,4,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/13/16,,,,,0,0,4,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/14/16,,,,,0.19,4.5,8,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/19/16,,,,,0,0,2,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/20/16,,,,,0,0,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/21/16,,,,,0,0,3,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/22/16,,,,,0,0,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/29/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",3/1/16,,,,,0.14,1.5,1.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",3/2/16,,,,,0,0,1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",3/3/16,,,,,0.02,0.3,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",3/4/16,,,,,0,0,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/7/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/8/16,,,,,0.12,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/20/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/21/16,,,,,0.57,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/22/16,,,,,0.1,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/30/16,,,,,0.11,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/1/16,,,,,1.36,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/3/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/10/16,,,,,0.43,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/11/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/16/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/18/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/19/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/23/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/24/16,,,,,0.16,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/25/16,,,,,0.15,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/3/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/4/16,,,,,0.37,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/5/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/6/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/7/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/15/16,,,,,0.17,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/20/16,,,,,0.04,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/21/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/22/16,,,,,0.07,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/28/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/3/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/6/16,,,,,0.31,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/10/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/11/16,,,,,0.93,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/12/16,,,,,0.97,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/13/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/14/16,,,,,0.3,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/25/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/26/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/27/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/28/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/29/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/2/16,,,,,0.02,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/3/16,,,,,0.16,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/4/16,,,,,1.25,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/5/16,,,,,1.39,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/15/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/17/16,,,,,1.29,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/20/16,,,,,1.15,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/21/16,,,,,0.09,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/24/16,,,,,0.04,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/25/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/26/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/27/16,,,,,0.18,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/28/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/29/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/31/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/8/16,,,,,3.1,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/9/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/10/16,,,,,0.4,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/13/16,,,,,0.12,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/14/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/15/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/16/16,,,,,2.12,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/22/16,,,,,3,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/23/16,,,,,4.86,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/24/16,,,,,0.23,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/25/16,,,,,0.76,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/5/16,,,,,0.13,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/12/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/13/16,,,,,0.04,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/14/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/23/16,,,,,0.97,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/29/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/14/16,,,,,0,0,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/15/16,,,,,0,0,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/16/16,,,,,0,0,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/18/16,,,,,0.06,1,1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/19/16,,,,,0,0,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/20/16,,,,,0,0,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/21/16,,,,,0,0,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/23/16,,,,,0,0,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/24/16,,,,,0.23,,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/25/16,,,,,0,,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/26/16,,,,,1.04,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/27/16,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/7/17,,,,,0,0,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/8/17,,,,,0,0,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/9/17,,,,,0,0,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/10/17,,,,,0.31,,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/11/17,,,,,0.05,,0.3,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/16/17,,,,,0.3,0.1,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/17/17,,,,,0.55,,0.1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/6/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/8/17,,,,,0.1,1.5,1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/9/17,,,,,0,0,1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/10/17,,,,,0,0,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/20/17,,,,,0.38,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/21/17,,,,,0.63,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/26/17,,,,,0,0,1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",3/3/17,,,,,0,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",3/4/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",3/6/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",3/7/17,,,,,0.2,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/3/17,,,,,0.2,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/4/17,,,,,0.64,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/5/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/7/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/10/17,,,,,0,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/11/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/12/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/13/17,,,,,0.12,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/29/17,,,,,0.42,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/30/17,,,,,0.37,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/1/17,,,,,1.52,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/2/17,,,,,0.09,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/3/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/9/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/10/17,,,,,0.46,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/11/17,,,,,0.64,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/12/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/17/17,,,,,0.79,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/18/17,,,,,0.38,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/24/17,,,,,0.37,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/25/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/7/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/14/17,,,,,0.46,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/15/17,,,,,0.34,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/16/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/17/17,,,,,0.35,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/27/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/28/17,,,,,0.45,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/29/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/30/17,,,,,0.08,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/2/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/3/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/4/17,,,,,0.07,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/9/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/10/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/11/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/15/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/21/17,,,,,2.35,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/22/17,,,,,0.05,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/23/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/25/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/2/17,,,,,0.24,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/14/17,,,,,0.42,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/15/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/16/17,,,,,0.2,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/19/17,,,,,0.23,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/20/17,,,,,0.24,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/21/17,,,,,0.59,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/22/17,,,,,0.73,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/23/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/28/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/29/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/30/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/26/17,,,,,0.83,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/27/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/14/17,,,,,0.57,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/15/17,,,,,0.84,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/20/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/22/17,,,,,0.11,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/6/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/7/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/8/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/9/17,,,,,0,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/20/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/21/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/22/17,,,,,0.03,0.3,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/23/17,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/24/17,,,,,0.1,1.2,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/25/17,,,,,0,0,1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/26/17,,,,,0,0,1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/6/18,,,,,0,0,4,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/10/18,,,,,0,,1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/11/18,,,,,0.02,,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/12/18,,,,,0.16,1.3,1.3,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/13/18,,,,,0,0,1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/14/18,,,,,0,0,1,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/15/18,,,,,0.13,2,2.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/16/18,,,,,0.01,0,2.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/6/18,,,,,0.52,7,7,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/7/18,,,,,0.05,0.7,6,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/8/18,,,,,0,,5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/10/18,,,,,0.03,0.5,6,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/14/18,,,,,0,0,5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/15/18,,,,,0,0,2.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/19/18,,,,,0.08,,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/20/18,,,,,0.31,,0.3,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/23/18,,,,,0.25,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/25/18,,,,,0.11,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",2/26/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",3/6/18,,,,,0.44,2.5,2.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",3/9/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",3/10/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/6/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/7/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/9/18,,,,,0.14,1.5,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/15/18,,,,,1.13,2,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/17/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/18/18,,,,,0.2,1,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/20/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/21/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/22/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/23/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/24/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",4/25/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/1/18,,,,,0.02,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/2/18,,,,,1.75,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/3/18,,,,,0.39,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/4/18,,,,,0.98,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/9/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/10/18,,,,,0.08,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/11/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/17/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/21/18,,,,,0.12,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/22/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/23/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/29/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",5/30/18,,,,,0.63,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/2/18,,,,,0.63,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/3/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/14/18,,,,,,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/15/18,,,,,1.94,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/16/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/19/18,,,,,1.26,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/20/18,,,,,0.24,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/21/18,,,,,0.36,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/22/18,,,,,0.3,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/26/18,,,,,1.3,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",6/30/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/1/18,,,,,1.67,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",7/5/18,,,,,3.09,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/1/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/2/18,,,,,0.58,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/3/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/4/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/5/18,,,,,0.13,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/6/18,,,,,1.73,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/7/18,,,,,1.02,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/8/18,,,,,0.03,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/21/18,,,,,0.63,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/25/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/26/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/27/18,,,,,0.18,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/28/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",8/29/18,,,,,0.73,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/19/18,,,,,0.27,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/20/18,,,,,1.01,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/21/18,,,,,0.58,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/22/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/25/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",9/26/18,,,,,1.06,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/10/18,,,,,0.4,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/11/18,,,,,0,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/15/18,,,,,0.17,1.5,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/16/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",10/19/18,,,,,0.1,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/6/18,,,,,0.4,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/7/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/8/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/9/18,,,,,0,0,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/13/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/14/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/15/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/18/18,,,,,0,0,0.5,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/20/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/26/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",11/30/18,,,,,0,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/3/18,,,,,0.02,,0,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/6/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/21/18,,,,,0,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/22/18,,,,,0,0,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",12/27/18,,,,,1.23,,,,,,,,,,
US1IASR0012,"AMES 2.1 N, IA US",1/14/19,,,,,0,0,2,,,,,,,,
US1IASR0034,"NEVADA 4.6 S, IA US",3/8/18,,,,,0,0,,,,,,,,,
US1IASR0034,"NEVADA 4.6 S, IA US",3/9/18,,,,,0,0,0,,,,,,,,
US1IASR0034,"NEVADA 4.6 S, IA US",3/11/18,,,,,0,,,,,,,,,,
